temperature,humidity,rainfall,crop,suitable
26.16,45.63,75.16,sunflower,1
22.18,46.3,85.96,sunflower,0
36.58,40.61,319.86,onion,0
26.67,51.36,58.14,sorghum,1
28.86,80.09,200.42,sugarcane,1
21.63,52.43,82.17,cotton,1
34.65,37.13,31.82,millet,1
22.57,55.53,102.26,maize,1
22.49,59.41,52.53,onion,1
21.75,25.56,61.84,tomato,0
35.84,38.87,2.7,groundnut,0
34.22,37.34,57.34,millet,1
17.05,30.87,185.62,mustard,0
7.23,41.07,206.87,millet,0
23.61,43.89,59.94,mustard,1
33.53,52.28,36.65,potato,0
26.68,41.95,53.91,millet,1
33.43,34.27,13.73,wheat,0
42.72,25.88,7.31,groundnut,0
21.36,71.28,66.28,tomato,1
24.5,64.45,81.49,mango,1
32.37,25.22,6.3,wheat,0
39.32,31.0,1.7,groundnut,0
24.15,58.37,78.41,groundnut,1
46.85,35.82,18.45,sorghum,0
18.94,76.73,222.24,sorghum,0
17.3,103.42,307.9,banana,0
44.17,28.32,1.17,millet,0
8.52,63.52,131.34,cotton,0
28.25,72.65,214.9,rice,1
28.91,75.18,217.96,sugarcane,1
40.81,43.82,55.07,maize,0
18.44,83.72,170.75,mango,0
27.83,67.13,107.6,soybean,1
21.98,54.45,348.28,rice,0
33.86,51.0,63.25,sorghum,1
32.53,41.93,46.26,millet,1
16.19,23.51,81.02,wheat,0
19.3,65.88,83.74,potato,1
37.48,26.09,10.55,cotton,0
23.34,70.8,61.33,tomato,1
10.43,62.76,253.9,sorghum,0
19.32,51.8,66.43,wheat,1
25.73,60.0,88.28,mango,1
19.95,49.82,56.09,mustard,1
35.6,46.28,38.12,maize,0
45.68,39.05,27.35,cotton,0
35.58,77.29,4.2,groundnut,0
24.63,45.98,47.66,mustard,1
13.03,85.62,170.2,mango,0
26.02,68.35,74.89,tomato,1
3.51,92.23,176.08,tomato,0
18.49,57.79,110.57,maize,1
8.73,97.77,222.19,wheat,0
29.27,76.55,216.18,sugarcane,1
26.08,48.84,81.81,sorghum,1
31.42,50.59,61.8,sorghum,1
26.92,45.99,56.73,sorghum,1
26.19,49.16,20.54,potato,0
17.34,67.97,98.83,potato,1
30.9,15.45,0.0,mustard,0
24.9,64.12,214.56,maize,0
23.07,77.81,39.61,maize,0
45.14,18.15,7.61,millet,0
43.7,23.69,4.58,millet,0
30.48,53.81,338.42,cotton,0
24.76,55.88,83.04,mango,1
13.54,45.51,29.46,mustard,1
11.23,81.37,120.87,groundnut,0
43.27,58.64,281.64,rice,0
26.48,48.12,67.43,sorghum,1
23.37,53.87,82.38,sunflower,1
24.54,61.67,86.75,soybean,1
40.78,36.95,58.44,mango,0
15.2,59.24,47.79,onion,1
21.64,76.27,211.68,rice,1
45.69,19.81,5.54,millet,0
8.4,88.09,160.6,tomato,0
18.55,79.98,2.6,sunflower,0
20.96,65.52,90.35,soybean,1
13.28,76.2,194.93,soybean,0
17.83,69.34,90.91,potato,1
12.29,94.73,265.96,sugarcane,0
28.63,56.67,105.3,maize,1
19.18,46.52,53.19,wheat,1
39.37,50.0,17.64,tomato,0
29.32,62.87,109.64,soybean,1
22.11,57.94,132.19,maize,1
23.99,46.84,66.4,cotton,1
31.31,36.47,7.44,wheat,0
27.57,53.4,73.58,sunflower,1
2.1,73.86,128.04,wheat,0
31.1,75.19,219.32,banana,1
33.96,78.02,214.56,rice,1
27.36,82.39,217.02,sugarcane,1
18.44,88.89,184.36,mango,0
28.83,77.03,200.99,banana,1
28.6,83.97,207.35,sugarcane,1
34.48,84.1,180.75,banana,1
27.09,75.08,202.26,sugarcane,1
8.58,88.44,139.29,tomato,0
49.23,19.59,3.12,millet,0
26.29,59.47,99.48,mango,1
19.22,68.67,93.22,potato,1
31.24,37.15,8.83,wheat,0
19.93,58.65,228.97,sugarcane,0
28.45,55.08,104.51,mango,1
24.91,58.02,77.25,groundnut,1
2.91,67.0,113.88,mustard,0
10.36,78.93,193.79,cotton,0
20.83,60.82,101.37,groundnut,0
18.23,50.26,131.45,millet,0
29.7,49.55,88.31,cotton,1
21.58,71.98,46.56,tomato,1
23.07,55.13,104.26,maize,1
21.83,67.71,65.7,tomato,1
18.1,73.21,69.52,tomato,1
31.12,97.94,143.6,soybean,0
35.86,30.13,0.0,mustard,0
27.04,31.66,257.32,groundnut,0
42.78,33.23,39.05,cotton,0
25.62,38.89,69.84,millet,1
34.74,79.29,209.47,banana,1
35.28,40.83,29.19,mango,0
15.58,78.22,124.68,sorghum,0
41.93,27.55,8.3,sorghum,0
17.62,55.21,51.16,onion,1
22.35,53.25,64.11,cotton,1
28.02,68.73,80.0,soybean,1
26.47,50.34,81.3,cotton,1
23.09,47.25,53.04,mustard,1
15.59,69.87,80.04,potato,1
21.23,66.04,48.86,tomato,1
17.64,70.4,82.32,potato,1
5.27,93.61,258.29,sugarcane,0
30.49,77.67,186.71,rice,1
24.95,72.0,44.48,tomato,1
19.64,67.18,41.19,tomato,1
39.47,40.95,1.78,soybean,0
25.77,59.11,109.75,maize,1
30.52,45.65,55.13,sorghum,1
36.66,99.09,227.89,potato,0
-0.07,83.57,109.32,onion,0
20.39,55.5,49.55,onion,1
10.06,86.17,145.58,mango,0
45.7,60.68,3.0,sugarcane,0
41.02,42.7,13.31,groundnut,0
13.47,58.88,141.57,millet,0
39.31,37.15,11.06,wheat,0
8.78,65.28,152.38,wheat,0
24.48,62.21,105.02,soybean,1
37.7,82.68,185.53,sorghum,0
25.0,49.79,49.7,wheat,1
24.82,63.87,85.09,soybean,1
16.27,44.89,45.78,mustard,1
36.68,36.16,8.28,wheat,0
35.7,74.47,47.87,rice,0
23.95,56.65,130.06,maize,1
29.98,49.68,72.53,cotton,1
25.2,61.21,77.89,soybean,1
33.72,42.46,172.28,banana,0
13.11,67.06,186.84,cotton,0
38.96,29.39,4.98,cotton,0
8.9,66.63,119.01,wheat,0
31.0,47.12,1.45,onion,0
33.69,82.36,182.76,banana,1
32.44,76.19,214.47,rice,1
27.48,60.5,102.92,maize,1
34.07,79.2,216.22,tomato,0
48.5,60.2,58.69,sugarcane,0
25.94,56.58,31.28,potato,0
29.54,60.42,107.8,soybean,1
22.81,66.06,148.72,mustard,0
22.4,71.18,186.82,maize,0
8.28,66.76,146.23,wheat,0
33.39,58.92,5.41,sugarcane,0
35.46,43.1,133.27,mango,0
27.96,54.32,96.32,groundnut,1
14.69,67.39,137.96,groundnut,0
5.65,83.08,120.68,rice,0
15.96,46.49,47.68,wheat,1
18.76,79.82,163.66,sorghum,0
41.15,22.4,225.97,potato,0
33.82,45.74,0.3,tomato,0
43.68,73.58,208.29,mustard,0
22.7,47.9,53.21,mustard,1
26.53,67.72,70.49,soybean,1
13.62,108.78,260.81,sugarcane,0
22.04,49.63,70.8,sunflower,1
39.2,21.06,1.43,cotton,0
19.46,39.04,279.15,onion,0
38.6,25.62,0.0,mustard,0
22.01,100.0,135.98,tomato,0
29.68,54.91,91.76,groundnut,1
45.1,37.87,14.38,cotton,0
23.67,67.06,69.32,tomato,1
22.04,48.11,44.7,wheat,1
12.61,76.07,219.65,maize,0
18.93,70.62,73.09,potato,1
29.32,49.59,63.66,sunflower,1
-4.57,62.09,137.07,mustard,0
26.15,50.53,60.02,sunflower,1
34.99,35.16,56.76,millet,1
22.54,46.24,82.75,cotton,1
33.43,38.6,46.69,millet,1
39.15,82.73,142.52,groundnut,0
14.45,104.75,263.93,rice,0
34.46,44.14,65.93,millet,1
16.57,74.57,78.42,potato,1
26.28,62.13,87.85,mango,1
40.23,36.22,11.38,soybean,0
3.74,69.71,144.31,mustard,0
46.22,66.61,56.99,banana,0
0.97,84.1,128.56,potato,0
11.66,91.49,116.37,tomato,0
7.73,73.74,190.99,cotton,0
30.37,42.41,39.32,millet,1
17.2,69.31,99.19,potato,1
3.8,85.01,171.69,maize,0
14.77,67.57,151.51,sunflower,0
21.44,53.59,76.04,cotton,1
14.17,104.36,271.58,banana,0
30.26,79.5,200.1,banana,1
39.56,49.57,339.65,groundnut,0
19.85,72.58,45.59,tomato,1
19.03,63.66,232.19,cotton,0
41.19,25.24,5.23,sorghum,0
17.22,44.84,21.88,mustard,1
38.85,33.52,0.0,mustard,0
13.45,74.02,163.14,groundnut,0
31.9,82.62,200.43,banana,1
24.15,81.62,205.37,sugarcane,1
36.14,96.25,299.65,sunflower,0
29.61,40.91,39.54,millet,1
17.11,62.86,45.67,onion,1
11.97,44.78,30.87,mustard,1
8.24,107.18,244.33,sugarcane,0
1.51,68.3,104.12,mustard,0
33.21,51.73,66.53,sorghum,1
20.67,53.72,74.84,sunflower,1
24.24,58.75,108.22,maize,1
30.11,47.78,19.91,potato,0
43.52,56.38,141.38,maize,0
13.05,63.68,189.19,sorghum,0
19.45,67.69,107.96,millet,0
18.61,30.91,178.03,mango,0
24.58,77.95,189.1,rice,1
44.76,63.32,133.32,banana,0
27.64,45.78,64.98,cotton,1
7.08,81.08,110.22,tomato,0
26.86,52.13,72.12,sunflower,1
40.58,37.12,20.13,cotton,0
29.43,46.18,71.97,cotton,1
25.73,52.83,84.87,sunflower,1
20.0,45.45,45.48,wheat,1
21.9,43.97,51.62,mustard,1
17.36,45.0,54.01,mustard,1
29.71,57.3,95.89,groundnut,1
26.32,57.84,113.27,mango,1
21.16,73.56,49.49,tomato,1
5.21,62.6,169.95,sunflower,0
12.45,61.39,127.61,cotton,0
12.59,45.43,52.65,mustard,1
37.18,83.46,30.25,sunflower,0
21.59,78.89,181.29,sugarcane,1
38.18,41.4,63.15,rice,0
18.61,41.09,22.66,mustard,1
5.83,98.29,299.69,cotton,0
19.36,66.51,81.2,potato,1
27.91,95.41,147.26,sunflower,0
31.95,51.97,67.71,cotton,1
21.5,47.38,61.56,cotton,1
3.92,92.08,151.66,tomato,0
23.6,64.37,101.6,maize,1
41.53,32.03,23.65,cotton,0
21.38,72.94,50.48,tomato,1
8.27,93.31,256.06,rice,0
26.07,41.89,49.46,millet,1
6.6,61.1,320.37,onion,0
36.83,84.17,212.15,sugarcane,1
39.13,26.83,13.41,sunflower,0
14.83,59.67,51.72,onion,1
32.78,78.78,207.65,banana,1
22.1,57.13,79.42,groundnut,1
29.17,50.28,83.91,groundnut,1
24.37,72.31,208.28,rice,1
22.36,79.61,183.2,rice,1
13.83,59.65,44.84,onion,1
21.57,65.22,40.15,tomato,1
26.29,88.0,316.78,sugarcane,0
18.77,74.96,82.26,potato,1
31.81,54.87,54.42,sorghum,1
15.01,86.79,177.63,mango,0
27.52,81.17,190.81,banana,1
26.31,60.09,83.03,mango,1
12.45,21.74,283.23,soybean,0
22.8,72.64,64.47,tomato,1
22.36,60.87,64.51,onion,1
31.29,40.78,52.91,millet,1
22.32,48.19,63.92,wheat,1
11.82,75.27,143.41,groundnut,0
23.72,42.43,25.97,mustard,1
28.73,60.34,135.1,maize,1
28.81,41.97,19.66,potato,0
23.97,52.91,85.7,cotton,1
33.13,44.33,174.2,onion,0
52.91,57.74,137.03,sugarcane,0
36.6,84.47,194.07,sugarcane,1
23.32,76.92,192.25,rice,1
34.21,49.94,141.59,sorghum,0
22.76,50.02,99.41,groundnut,1
17.41,47.5,51.62,mustard,1
34.64,31.83,9.87,wheat,0
10.67,79.23,156.9,cotton,0
28.76,47.54,12.82,potato,0
51.31,61.51,136.16,sugarcane,0
26.92,55.07,120.9,maize,1
18.21,56.51,64.12,onion,1
30.35,35.11,48.16,millet,1
24.54,59.67,274.24,mango,0
41.78,49.08,12.77,soybean,0
26.41,81.58,197.29,banana,1
20.94,81.47,215.4,sugarcane,1
32.57,80.83,194.26,banana,1
23.3,51.1,63.0,cotton,1
27.33,42.89,6.34,potato,0
38.94,43.88,8.48,onion,0
41.65,62.86,94.73,banana,0
41.35,95.84,230.06,onion,0
9.6,76.0,177.95,soybean,0
29.32,53.31,67.08,groundnut,1
20.69,62.11,49.11,onion,1
38.91,28.37,79.27,mustard,0
39.18,46.98,15.97,soybean,0
20.67,53.12,60.19,sunflower,1
21.84,53.48,66.15,wheat,1
36.96,36.34,19.76,wheat,0
26.57,51.26,80.59,groundnut,1
23.75,59.12,41.93,onion,1
33.65,81.61,204.3,banana,1
22.2,49.39,93.57,cotton,1
37.26,37.88,6.23,groundnut,0
12.47,47.81,256.34,maize,0
43.48,39.61,40.63,mango,0
11.72,33.36,145.49,sorghum,0
36.88,43.41,308.38,potato,0
20.42,43.43,44.32,mustard,1
41.59,27.46,22.11,cotton,0
8.23,80.07,111.01,tomato,0
14.3,88.96,195.82,mango,0
22.87,56.42,31.02,onion,1
13.8,104.3,244.16,banana,0
36.01,45.67,47.22,soybean,0
18.76,52.54,58.94,wheat,1
24.18,49.86,90.44,cotton,1
37.05,43.25,3.57,onion,0
42.1,36.36,19.94,sorghum,0
29.5,37.39,36.98,millet,1
26.34,72.51,61.16,tomato,1
21.08,59.21,65.51,onion,1
13.84,24.67,129.24,banana,0
41.61,12.34,9.94,millet,0
11.56,88.67,137.87,soybean,0
37.48,25.91,1.09,wheat,0
6.96,43.91,287.03,wheat,0
20.21,49.94,38.14,mustard,1
14.55,48.51,40.99,mustard,1
40.71,98.93,50.13,wheat,0
22.82,24.9,60.67,potato,0
38.66,48.97,5.69,onion,0
22.79,62.84,98.12,soybean,1
18.43,70.96,53.61,tomato,1
29.44,70.54,185.97,rice,1
13.97,67.12,175.39,sunflower,0
14.14,27.99,94.48,maize,0
20.1,53.09,58.14,wheat,1
26.78,48.03,68.81,cotton,1
32.47,73.08,182.32,rice,1
24.43,60.65,124.48,maize,1
28.73,55.82,119.4,mango,1
36.7,79.02,206.02,sugarcane,1
7.07,88.99,170.3,soybean,0
37.42,78.44,209.87,sugarcane,1
13.22,51.95,129.07,millet,0
-1.79,65.22,112.05,mustard,0
27.93,57.74,105.83,mango,1
11.09,46.51,57.48,mustard,1
25.85,59.29,82.24,mango,1
28.23,57.16,132.98,maize,1
22.53,54.66,57.22,wheat,1
39.6,27.49,8.9,sorghum,0
27.07,41.15,46.59,millet,1
23.35,48.89,75.86,wheat,1
15.85,47.28,33.28,mustard,1
15.41,69.02,153.7,cotton,0
30.11,27.61,325.81,mustard,0
42.29,55.84,117.85,mango,0
20.46,46.43,24.36,mustard,1
8.51,75.42,145.4,wheat,0
34.16,35.87,2.12,onion,0
29.99,48.48,64.16,cotton,1
38.71,24.07,25.48,cotton,0
29.48,58.88,91.75,groundnut,1
29.83,43.74,42.41,millet,1
24.33,42.7,225.85,soybean,0
30.22,77.41,189.34,banana,1
12.25,46.24,56.61,mustard,1
26.8,29.65,300.85,onion,0
34.15,94.1,171.34,sunflower,0
37.41,25.66,24.29,sunflower,0
21.76,79.09,181.77,sugarcane,1
16.71,48.91,41.81,mustard,1
21.13,56.72,60.99,onion,1
26.86,96.21,11.06,millet,0
13.42,70.79,182.53,sorghum,0
14.17,63.65,164.54,millet,0
39.43,49.83,18.78,tomato,0
15.24,79.71,162.44,groundnut,0
14.58,52.25,147.58,millet,0
17.25,54.73,51.9,wheat,1
23.13,66.73,61.46,tomato,1
28.27,64.24,119.4,mango,1
27.75,59.93,86.84,mango,1
38.51,30.04,20.32,cotton,0
34.02,72.04,208.65,rice,1
36.59,75.57,191.83,groundnut,0
34.21,84.98,180.68,banana,1
13.98,78.38,208.9,soybean,0
29.87,49.07,59.35,sorghum,1
16.74,46.6,62.39,wheat,1
46.14,37.85,15.97,sorghum,0
39.61,40.04,0.41,tomato,0
33.04,51.19,63.58,sorghum,1
0.75,78.97,134.0,onion,0
23.24,93.73,167.98,potato,0
36.21,84.7,210.9,sugarcane,1
15.23,68.52,82.46,potato,1
17.98,46.82,20.03,mustard,1
24.58,71.17,62.23,tomato,1
41.6,43.74,17.27,groundnut,0
37.56,47.16,4.45,onion,0
27.81,47.19,67.35,cotton,1
13.01,21.23,246.27,maize,0
26.48,48.73,75.08,sorghum,1
41.52,34.34,24.9,sunflower,0
12.39,25.16,93.73,sunflower,0
40.53,20.79,14.09,sunflower,0
36.02,38.42,19.35,wheat,0
10.74,54.34,215.18,rice,0
29.13,63.32,88.63,mango,1
32.15,48.72,5.79,potato,0
42.22,31.41,56.81,onion,0
27.07,62.84,97.68,mango,1
29.25,61.79,117.26,maize,1
28.44,51.43,86.37,groundnut,1
7.68,26.04,32.25,soybean,0
12.94,109.34,315.49,banana,0
41.35,53.97,77.81,banana,0
10.73,78.27,150.87,mango,0
23.15,60.65,63.7,onion,1
26.75,42.83,39.45,millet,1
26.79,59.34,118.98,mango,1
20.17,54.61,74.11,sunflower,1
6.75,29.46,57.72,onion,0
21.2,62.86,139.34,maize,1
31.74,50.65,82.55,cotton,1
33.29,46.57,61.68,sorghum,1
43.51,69.07,92.18,sugarcane,0
24.71,72.06,42.5,tomato,1
25.15,49.96,58.95,sunflower,1
10.13,105.61,282.96,sugarcane,0
18.88,107.45,280.87,banana,0
23.96,47.81,74.04,cotton,1
31.68,83.97,254.99,millet,0
10.33,96.05,170.79,tomato,0
12.45,72.47,192.15,groundnut,0
18.54,52.72,68.84,wheat,1
21.72,54.66,65.33,sunflower,1
28.07,74.83,197.42,rice,1
19.91,40.93,42.02,mustard,1
20.93,55.4,135.43,maize,1
24.48,42.41,212.35,soybean,0
24.08,52.01,74.05,groundnut,1
32.3,35.77,9.33,onion,0
19.63,83.25,4.87,rice,0
22.09,54.81,94.31,groundnut,1
33.82,82.83,105.01,maize,0
23.98,77.84,198.2,rice,1
24.1,54.4,89.8,groundnut,1
20.5,44.03,57.53,mustard,1
31.04,47.42,93.11,cotton,1
29.03,64.12,94.77,mango,1
25.2,55.75,96.09,groundnut,1
9.16,66.4,166.08,wheat,0
17.77,65.06,97.74,potato,1
44.25,49.0,17.8,maize,0
28.11,48.2,59.75,sunflower,1
-2.54,73.57,151.13,mustard,0
27.41,70.8,181.59,rice,1
21.61,75.53,190.89,rice,1
15.02,22.99,262.48,cotton,0
42.97,47.35,22.01,soybean,0
35.86,29.7,34.79,groundnut,0
51.01,66.41,120.53,sugarcane,0
27.49,50.06,89.95,sunflower,1
14.33,36.67,203.2,banana,0
19.51,43.3,330.68,soybean,0
20.42,46.4,70.51,sunflower,1
28.13,86.51,57.56,banana,0
18.55,64.48,118.24,maize,1
25.52,45.41,89.25,sunflower,1
25.59,76.12,196.13,sugarcane,1
12.64,63.95,143.92,sorghum,0
7.39,83.52,191.13,potato,0
4.43,74.05,127.07,mustard,0
30.33,76.47,202.19,banana,1
42.61,65.75,81.91,banana,0
34.82,40.16,69.71,millet,1
40.86,21.18,5.48,sorghum,0
3.35,62.53,123.74,mustard,0
12.69,100.56,280.23,rice,0
29.04,57.54,88.8,groundnut,1
36.6,76.45,200.97,sugarcane,1
22.15,80.58,218.95,sugarcane,1
41.82,26.3,133.84,cotton,0
23.82,94.74,158.49,mango,0
38.15,78.02,116.67,sugarcane,0
21.5,67.63,95.97,soybean,1
35.07,46.75,11.74,tomato,0
29.28,43.73,39.91,millet,1
13.21,92.22,248.39,banana,0
19.72,68.34,83.51,potato,1
24.44,58.57,16.16,mango,0
32.15,31.31,9.69,onion,0
33.93,39.35,2.18,onion,0
35.75,49.07,250.82,soybean,0
24.14,48.71,56.56,wheat,1
28.9,69.98,75.19,soybean,1
31.9,42.86,2.86,rice,0
36.48,18.97,0.0,mustard,0
23.94,47.86,136.98,sorghum,0
22.07,47.84,36.25,mustard,1
18.8,53.33,59.97,wheat,1
20.19,50.81,63.01,wheat,1
11.9,94.14,264.17,rice,0
9.57,82.01,288.15,wheat,0
10.11,43.05,23.7,mustard,1
22.48,43.98,41.37,mustard,1
23.29,67.99,109.1,soybean,1
15.49,45.15,49.55,mustard,1
4.43,98.1,121.48,potato,0
20.01,67.73,57.41,tomato,1
46.9,52.03,6.78,rice,0
15.03,45.23,51.93,wheat,1
25.46,50.57,64.21,groundnut,1
19.28,63.97,119.7,maize,1
34.17,63.82,114.37,millet,0
25.86,41.05,45.04,millet,1
35.16,30.92,8.28,groundnut,0
1.56,87.25,197.56,potato,0
30.16,51.8,95.04,cotton,1
28.76,36.58,65.19,millet,1
15.92,84.09,57.25,sugarcane,0
30.54,27.12,0.0,mustard,0
8.76,70.71,184.18,sunflower,0
24.26,46.5,21.3,cotton,0
27.96,80.68,211.29,banana,1
28.05,81.79,202.93,banana,1
24.89,73.71,70.18,tomato,1
26.94,47.13,68.93,sorghum,1
26.13,48.47,63.06,sunflower,1
23.98,79.33,215.23,rice,1
29.13,22.15,69.65,sorghum,0
28.19,47.46,76.75,cotton,1
1.83,88.13,172.48,potato,0
21.1,70.97,74.89,tomato,1
32.72,84.9,196.55,banana,1
21.15,50.52,94.48,cotton,1
0.36,99.1,157.97,potato,0
20.09,60.37,84.35,soybean,1
23.11,56.16,134.05,maize,1
26.51,45.72,2.85,potato,0
10.23,73.73,196.12,cotton,0
10.05,43.45,36.3,mustard,1
4.76,67.95,88.0,mustard,0
30.95,50.77,52.11,sorghum,1
38.23,70.5,32.9,groundnut,0
26.27,81.09,214.91,banana,1
19.17,70.51,71.21,potato,1
21.37,56.5,106.29,maize,1
27.37,49.77,77.67,sorghum,1
22.25,46.9,50.74,wheat,1
34.62,87.24,28.34,mango,0
24.54,48.02,68.92,wheat,1
26.74,63.29,102.22,mango,1
40.78,25.49,7.57,millet,0
44.72,35.64,10.0,maize,0
42.08,37.19,32.53,groundnut,0
23.27,75.13,211.33,sugarcane,1
33.94,47.84,53.71,sorghum,1
29.54,61.65,320.22,banana,0
40.68,41.09,35.65,soybean,0
44.86,31.03,19.26,sunflower,0
31.33,44.05,62.83,millet,1
16.83,51.93,60.43,wheat,1
6.24,80.54,173.51,potato,0
26.83,75.65,189.15,banana,1
30.31,52.87,75.96,sorghum,1
23.66,74.65,204.41,rice,1
25.78,64.57,100.45,maize,1
31.21,84.81,215.36,banana,1
25.77,98.73,12.73,potato,0
40.03,36.44,212.42,wheat,0
15.8,71.07,91.4,potato,1
41.32,22.12,9.7,sorghum,0
11.61,99.66,248.67,sugarcane,0
40.22,35.52,44.01,soybean,0
26.54,57.34,104.14,mango,1
17.76,71.15,81.47,potato,1
29.66,53.42,54.44,sorghum,1
44.76,48.58,10.82,cotton,0
29.24,83.82,185.6,banana,1
11.71,46.49,156.0,mango,0
24.45,51.68,70.57,wheat,1
39.63,39.9,149.42,mango,0
20.08,59.82,34.26,onion,1
28.15,51.61,82.34,groundnut,1
42.13,36.37,37.92,groundnut,0
48.82,56.82,33.65,banana,0
30.93,73.14,204.25,rice,1
41.48,15.69,9.56,millet,0
12.79,64.51,179.37,cotton,0
44.0,20.73,5.64,sunflower,0
20.25,66.07,84.41,soybean,1
2.32,74.84,105.17,onion,0
21.01,55.82,60.1,onion,1
11.66,98.19,189.09,banana,0
28.36,62.7,93.53,soybean,1
30.85,52.62,70.19,sorghum,1
45.92,55.96,123.72,banana,0
24.36,82.63,182.08,sugarcane,1
27.1,79.01,211.84,rice,1
25.55,64.84,108.14,mango,1
25.5,52.26,85.55,sunflower,1
11.89,70.82,162.58,sunflower,0
43.55,38.51,11.67,sunflower,0
33.79,80.37,206.29,sugarcane,1
14.12,47.8,58.54,mustard,1
23.49,48.95,71.97,cotton,1
32.93,72.49,187.61,rice,1
37.22,25.97,303.46,onion,0
17.39,84.26,151.07,mango,0
39.06,23.82,7.59,sunflower,0
29.11,40.25,57.42,millet,1
21.81,67.08,72.92,tomato,1
17.16,72.37,202.01,sorghum,0
15.86,51.19,71.92,wheat,1
37.34,27.49,21.72,sunflower,0
20.87,48.48,73.82,wheat,1
23.66,59.82,108.77,maize,1
33.29,49.52,50.04,sorghum,1
13.01,63.59,47.39,onion,1
28.9,82.52,194.34,banana,1
28.62,45.03,2.91,potato,0
25.13,80.4,271.34,cotton,0
16.0,58.3,15.37,soybean,0
15.11,51.54,67.71,wheat,1
15.05,60.85,154.76,millet,0
21.17,49.83,59.51,wheat,1
29.57,50.29,74.86,cotton,1
29.53,36.04,32.1,millet,1
27.88,75.38,202.6,banana,1
42.74,32.93,27.29,cotton,0
12.19,80.23,205.65,maize,0
13.85,59.22,31.01,onion,1
28.76,57.36,95.06,groundnut,1
25.6,56.07,32.45,potato,0
26.42,42.4,14.73,potato,0
16.99,86.02,8.8,tomato,0
14.75,87.62,269.64,rice,0
48.13,63.68,115.38,rice,0
16.7,48.81,45.55,wheat,1
22.81,68.13,59.56,tomato,1
17.06,46.01,41.34,wheat,1
16.46,55.13,138.1,millet,0
25.29,67.7,75.45,tomato,1
11.41,77.09,148.52,mango,0
16.08,60.78,64.11,onion,1
26.24,67.63,53.15,tomato,1
22.77,54.93,93.24,groundnut,1
17.15,68.14,60.59,potato,1
26.04,51.66,21.23,potato,0
28.92,95.67,258.74,sorghum,0
29.27,55.4,130.46,maize,1
32.71,71.99,298.12,rice,0
21.67,40.23,57.46,mustard,1
3.34,61.63,152.24,mustard,0
35.69,33.1,23.65,maize,0
9.03,68.01,137.04,groundnut,0
28.03,40.25,37.0,millet,1
26.81,71.65,75.89,tomato,1
7.07,79.04,166.53,groundnut,0
45.16,61.79,36.77,sugarcane,0
32.58,43.09,33.14,millet,1
25.86,56.64,337.41,rice,0
27.61,77.86,180.69,sugarcane,1
12.98,79.27,223.31,maize,0
15.07,48.4,209.36,potato,0
24.01,41.49,130.35,wheat,0
5.1,79.02,104.98,onion,0
14.29,62.1,180.09,sorghum,0
34.84,98.08,209.82,onion,0
29.3,82.32,241.67,wheat,0
15.3,73.25,197.83,groundnut,0
48.59,21.93,25.06,sorghum,0
27.28,72.14,196.04,rice,1
37.19,83.04,214.97,sugarcane,1
25.53,68.18,45.06,tomato,1
46.95,36.12,4.15,cotton,0
27.26,39.25,30.3,millet,1
22.11,49.61,78.13,sunflower,1
22.37,48.61,37.55,mustard,1
49.05,57.18,38.52,banana,0
27.9,36.94,34.73,millet,1
15.44,70.2,97.81,potato,1
33.46,77.44,198.99,rice,1
35.8,32.24,216.33,cotton,0
42.48,61.85,286.78,groundnut,0
27.31,45.61,80.37,sorghum,1
34.61,74.81,26.88,mango,0
14.84,35.68,61.63,sorghum,0
24.54,38.52,296.96,groundnut,0
28.61,67.8,322.76,sugarcane,0
21.59,59.77,33.11,onion,1
30.83,37.12,146.73,tomato,0
27.0,27.58,35.67,wheat,0
8.96,84.73,133.84,soybean,0
41.78,74.14,250.2,mustard,0
22.39,54.39,67.95,groundnut,1
30.51,26.77,0.0,mustard,0
25.29,49.9,80.17,sunflower,1
27.18,84.87,199.44,sugarcane,1
6.69,21.5,322.41,rice,0
37.47,40.59,26.69,maize,0
10.77,74.6,177.35,sunflower,0
27.04,62.87,102.46,mango,1
48.39,23.86,6.66,millet,0
17.25,96.3,316.69,banana,0
28.63,46.06,55.92,sunflower,1
14.61,63.87,118.59,millet,0
17.14,70.06,87.95,potato,1
0.01,73.15,167.92,wheat,0
31.76,46.25,68.47,cotton,1
26.02,60.18,131.66,maize,1
31.31,79.5,187.97,rice,1
44.02,39.29,32.0,sunflower,0
29.63,76.75,186.22,sugarcane,1
23.06,54.15,62.5,wheat,1
33.36,52.0,67.85,sorghum,1
37.0,38.44,15.38,soybean,0
37.04,42.35,11.48,tomato,0
42.23,39.73,13.65,groundnut,0
23.58,73.96,206.87,rice,1
15.81,50.01,128.38,groundnut,0
25.62,64.89,89.99,soybean,1
30.58,21.72,8.69,wheat,0
28.68,55.1,105.54,maize,1
20.22,50.72,64.38,sunflower,1
13.3,90.14,305.98,rice,0
5.31,81.28,107.42,onion,0
40.83,90.6,31.56,maize,0
46.09,52.65,109.3,rice,0
28.89,51.74,77.61,sorghum,1
40.77,36.29,17.41,sunflower,0
-1.6,72.85,125.7,mustard,0
16.05,21.47,266.4,onion,0
43.73,83.39,100.94,cotton,0
41.19,15.54,9.94,millet,0
32.32,92.79,174.65,maize,0
20.01,63.48,63.75,onion,1
1.32,88.6,174.56,potato,0
